codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
FER-001923,Tornillos Bosch Serie 1923,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Barra,5754.79,4094.98,6976.14
FLP-001923,Columnas Ternium Serie 1923,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Columnas,Barra,5881.2,4479.57,6556.88
MAP-001923,Azulejos DeAcero Serie 1923,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Azulejos,Saco,8287.77,5862.58,9254.04
FER-001924,Llaves Stanley Serie 1924,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Llaves,Barra,5041.8,3763.59,5451.73
FLP-001924,PTR AHMSA Serie 1924,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,m3,955.79,808.98,1077.94
MAP-001924,Tepetate Holcim Serie 1924,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Tepetate,m3,6680.47,5781.85,7842.4
FER-001925,Tornillos Black & Decker Serie 1925,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Tornillos,m2,8780.49,6217.47,9631.58
FLP-001925,Soleras Ternium Serie 1925,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,Soleras,Galón,12478.06,9197.82,14080.14
MAP-001925,Cementos Holcim Serie 1925,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Cementos,Saco,10528.25,8633.87,12728.17
FER-001926,Llaves DeWalt Serie 1926,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Kg,10863.64,8261.36,12067.57
FLP-001926,Columnas AHMSA Serie 1926,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Columnas,Metro,8954.89,6971.64,10331.48
MAP-001926,Grava Cemex Serie 1926,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Grava,Barra,5450.28,4572.93,6622.93
FER-001927,Martillos Stanley Serie 1927,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Martillos,Litro,6734.86,5297.42,8136.06
FLP-001927,Negras Ternium Serie 1927,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Negras,m3,11970.92,9573.92,14874.53
MAP-001927,Blocks Holcim Serie 1927,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,m2,9779.71,7560.66,11975.96
FER-001928,Tornillos Stanley Serie 1928,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Tornillos,Caja,10924.27,7725.85,13324.33
FLP-001928,Soleras ArcelorMittal Serie 1928,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,Soleras,Galón,8669.98,7093.1,10747.46
MAP-001928,Varillas Cruz Azul Serie 1928,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Varillas,Metro,10888.23,8016.39,13664.3
FER-001929,Martillos Black & Decker Serie 1929,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Martillos,Kg,3516.1,2491.63,4175.58
FLP-001929,Ángulos AHMSA Serie 1929,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Ángulos,Caja,3183.53,2302.13,3998.15
MAP-001929,Grava Cemex Serie 1929,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Grava,Galón,11333.29,9839.64,13592.02
FER-001930,Amoladoras Makita Serie 1930,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Amoladoras,Galón,4674.04,3368.71,5609.14
FLP-001930,Columnas Nucor Serie 1930,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Columnas,Caja,11044.02,9645.77,13407.03
MAP-001930,Cementos Ternium Serie 1930,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Saco,7678.51,6249.24,9855.12
FER-001931,Martillos Black & Decker Serie 1931,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Martillos,Litro,7617.21,6376.86,8412.19
FLP-001931,Canales Nucor Serie 1931,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Canales,Kg,5915.52,4914.49,7158.71
MAP-001931,Arena Holcim Serie 1931,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Arena,Kg,13893.07,12161.67,16939.32
FER-001932,Desarmadores Bosch Serie 1932,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Desarmadores,Caja,4127.59,3305.17,4670.2
FLP-001932,Negras Ternium Serie 1932,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Negras,Barra,3388.4,2912.3,4178.07
MAP-001932,Grava Ternium Serie 1932,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Grava,Metro,2232.48,1740.19,2571.24
FER-001933,Clavos Stanley Serie 1933,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Clavos,m2,7827.53,6387.51,8650.01
FLP-001933,Negras Nucor Serie 1933,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Negras,Metro,14140.6,9898.98,17849.68
MAP-001933,Cementos DeAcero Serie 1933,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Cementos,Metro,9146.84,7662.68,10425.23
FER-001934,Desarmadores DeWalt Serie 1934,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Desarmadores,m3,4864.96,3599.87,5551.48
FLP-001934,Ángulos Ternium Serie 1934,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Ángulos,Pieza,9885.07,7177.4,10893.24
MAP-001934,Cementos Ternium Serie 1934,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Caja,13793.14,9991.04,16375.2
FER-001935,Clavos DeWalt Serie 1935,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Clavos,Barra,13206.94,11233.94,16274.89
FLP-001935,Vigas Ternium Serie 1935,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Vigas,m2,11274.81,9090.12,13721.64
MAP-001935,Blocks Cemex Serie 1935,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Blocks,Pieza,14558.77,10266.45,18022.1
FER-001936,Clavos DeWalt Serie 1936,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Clavos,Galón,165.72,122.2,185.98
FLP-001936,PTR Ternium Serie 1936,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,PTR,m3,13632.19,10988.99,15718.6
MAP-001936,Pisos Ternium Serie 1936,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pisos,Barra,2868.9,2107.76,3257.82
FER-001937,Martillos Makita Serie 1937,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Martillos,m2,13492.5,10612.66,15100.27
FLP-001937,Acanaladas ArcelorMittal Serie 1937,"Producto industrial ArcelorMittal especializado en láminas, modelo avanzado con características premium para uso profesional",ArcelorMittal,Láminas,Acanaladas,Litro,5012.0,4362.51,6291.05
MAP-001937,Pisos Holcim Serie 1937,"Producto industrial Holcim especializado en acabados, modelo avanzado con características premium para uso profesional",Holcim,Acabados,Pisos,Galón,13050.67,11221.24,15748.68
FER-001938,Taladros Stanley Serie 1938,"Producto industrial Stanley especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Eléctricas,Taladros,Caja,11473.65,8832.68,14134.99
FLP-001938,Soleras AHMSA Serie 1938,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,m3,6410.78,5075.46,8211.49
MAP-001938,Cementos Cemex Serie 1938,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Cementos,Barra,13361.94,11711.96,16406.39
FER-001939,Llaves Stanley Serie 1939,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Llaves,Caja,5436.65,3893.36,6592.61
FLP-001939,Vigas Altos Hornos Serie 1939,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Litro,3094.22,2638.1,3681.84
MAP-001939,Cementos DeAcero Serie 1939,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Cementos,Galón,12278.19,9764.1,15276.69
FER-001940,Clavos Black & Decker Serie 1940,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Clavos,m2,10898.01,8870.99,11923.2
FLP-001940,Ángulos AHMSA Serie 1940,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Ángulos,Barra,3802.66,2720.99,4130.78
MAP-001940,Pintura DeAcero Serie 1940,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pintura,m3,9688.31,7590.79,11796.12
FER-001941,Sierras Makita Serie 1941,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Sierras,Litro,8045.96,6574.88,8824.89
FLP-001941,Acanaladas Ternium Serie 1941,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Acanaladas,Litro,9102.39,7867.39,11008.55
MAP-001941,Tepetate Ternium Serie 1941,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Tepetate,Kg,14269.48,11697.69,16981.07
FER-001942,Sierras DeWalt Serie 1942,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Sierras,Barra,3090.34,2557.49,3929.98
FLP-001942,Soleras AHMSA Serie 1942,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,Litro,4027.32,2861.47,5194.64
MAP-001942,Cementos Cruz Azul Serie 1942,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Cementos,Pieza,13467.49,9605.54,16781.08
FER-001943,Lijadoras Bosch Serie 1943,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Lijadoras,Metro,2785.49,2093.41,3574.55
FLP-001943,Canales AHMSA Serie 1943,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Canales,Pieza,8712.52,7479.38,11007.12
MAP-001943,Tepetate Cruz Azul Serie 1943,"Producto industrial Cruz Azul especializado en agregados, modelo avanzado con características premium para uso profesional",Cruz Azul,Agregados,Tepetate,m3,697.82,584.12,849.35
FER-001944,Llaves Bosch Serie 1944,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Llaves,Caja,2776.95,2093.89,3485.05
FLP-001944,Galvanizadas Altos Hornos Serie 1944,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Galvanizadas,m3,7701.82,5513.74,8948.15
MAP-001944,Blocks Holcim Serie 1944,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,Litro,14962.98,11373.45,17815.75
FER-001945,Desarmadores Stanley Serie 1945,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Desarmadores,m3,6448.55,5079.79,7733.13
FLP-001945,Negras AHMSA Serie 1945,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Negras,Saco,8221.56,6298.67,10590.07
MAP-001945,Cementos Ternium Serie 1945,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Metro,8538.45,6718.03,10919.56
FER-001946,Amoladoras Makita Serie 1946,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Amoladoras,m2,12040.1,8710.06,13990.75
FLP-001946,Negras Ternium Serie 1946,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Negras,m3,14025.98,10025.39,15964.72
MAP-001946,Grava Holcim Serie 1946,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Grava,Barra,11011.49,8486.78,13619.17
FER-001947,Taladros DeWalt Serie 1947,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Taladros,m3,2945.07,2162.39,3813.68
FLP-001947,Galvanizadas ArcelorMittal Serie 1947,"Producto industrial ArcelorMittal especializado en láminas, modelo avanzado con características premium para uso profesional",ArcelorMittal,Láminas,Galvanizadas,Galón,6224.13,4645.84,8004.64
MAP-001947,Pintura Cruz Azul Serie 1947,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Pintura,Barra,6510.14,4716.46,7990.9
FER-001948,Tornillos Makita Serie 1948,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Tornillos,Saco,810.68,699.32,992.03
FLP-001948,Canales AHMSA Serie 1948,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Canales,Pieza,8166.94,7120.1,10219.39
MAP-001948,Varillas Cruz Azul Serie 1948,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Varillas,Pieza,2962.57,2233.92,3583.13
FER-001949,Tornillos Black & Decker Serie 1949,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Tornillos,Metro,9857.95,8092.16,12750.92
FLP-001949,Soleras Nucor Serie 1949,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Soleras,Litro,3511.32,2495.02,4267.45
MAP-001949,Azulejos DeAcero Serie 1949,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Azulejos,Caja,453.86,355.07,538.89
FER-001950,Clavos Bosch Serie 1950,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Clavos,Galón,1425.72,1158.22,1653.86
FLP-001950,Canales ArcelorMittal Serie 1950,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,Canales,Saco,702.1,583.96,867.48
MAP-001950,Tepetate Ternium Serie 1950,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Tepetate,m3,1883.56,1607.21,2175.69
FER-001951,Sierras Stanley Serie 1951,"Producto industrial Stanley especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Eléctricas,Sierras,Litro,2792.91,2370.53,3470.37
FLP-001951,Ángulos Nucor Serie 1951,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Ángulos,Barra,1156.41,889.1,1315.14
MAP-001951,Cementos DeAcero Serie 1951,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Cementos,m2,12259.79,9455.36,13796.73
FER-001952,Clavos Bosch Serie 1952,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Clavos,Pieza,738.12,581.03,817.87
FLP-001952,PTR ArcelorMittal Serie 1952,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,PTR,Litro,2047.36,1701.94,2251.95
MAP-001952,Pintura Cruz Azul Serie 1952,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Pintura,m2,404.27,333.94,500.88
FER-001953,Tornillos Bosch Serie 1953,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Caja,7893.0,6779.54,8582.05
FLP-001953,Soleras Altos Hornos Serie 1953,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,Soleras,Barra,8330.07,7199.84,10051.89
MAP-001953,Varillas DeAcero Serie 1953,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Varillas,Galón,6157.87,5169.14,6985.03
FER-001954,Tornillos Makita Serie 1954,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Tornillos,Pieza,1728.24,1377.79,1989.41
FLP-001954,Negras AHMSA Serie 1954,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Negras,Kg,7172.24,5869.46,8313.06
MAP-001954,Blocks Holcim Serie 1954,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,Caja,6666.81,4956.06,8187.67
FER-001955,Tornillos Black & Decker Serie 1955,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Tornillos,Kg,7962.01,6877.61,8621.19
FLP-001955,Acanaladas Altos Hornos Serie 1955,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Acanaladas,m3,9745.27,7458.45,11446.05
MAP-001955,Pisos DeAcero Serie 1955,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pisos,Saco,569.18,463.75,635.27
FER-001956,Sierras Makita Serie 1956,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Sierras,Metro,3902.45,2747.21,4573.85
FLP-001956,Ángulos Nucor Serie 1956,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Ángulos,m2,9383.78,7766.67,10576.22
MAP-001956,Cementos Cemex Serie 1956,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Cementos,m3,5930.03,4204.92,6492.37
FER-001957,Taladros Bosch Serie 1957,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Taladros,Kg,10477.99,8689.1,11946.71
FLP-001957,Columnas Nucor Serie 1957,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Columnas,Kg,9098.08,6514.03,10827.0
MAP-001957,Pintura Holcim Serie 1957,"Producto industrial Holcim especializado en acabados, modelo avanzado con características premium para uso profesional",Holcim,Acabados,Pintura,Kg,11649.94,9509.31,13220.22
FER-001958,Martillos Black & Decker Serie 1958,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Martillos,Saco,11093.69,8777.22,14118.01
FLP-001958,Canales AHMSA Serie 1958,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Canales,Saco,10989.23,8431.58,13554.21
MAP-001958,Azulejos Cruz Azul Serie 1958,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Azulejos,Metro,11468.84,8851.28,12716.59
FER-001959,Tornillos DeWalt Serie 1959,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Tornillos,Pieza,7978.13,6800.58,9182.54
FLP-001959,Negras ArcelorMittal Serie 1959,"Producto industrial ArcelorMittal especializado en láminas, modelo avanzado con características premium para uso profesional",ArcelorMittal,Láminas,Negras,Caja,10137.92,7985.57,12677.46
MAP-001959,Pisos Cemex Serie 1959,"Producto industrial Cemex especializado en acabados, modelo avanzado con características premium para uso profesional",Cemex,Acabados,Pisos,Galón,1648.01,1249.17,2039.32
FER-001960,Tornillos DeWalt Serie 1960,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Tornillos,Litro,1277.73,1021.83,1457.81
FLP-001960,Acanaladas Altos Hornos Serie 1960,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Acanaladas,Kg,379.01,305.62,469.58
MAP-001960,Arena DeAcero Serie 1960,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Arena,Barra,791.29,610.33,1023.73
FER-001961,Martillos Bosch Serie 1961,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Martillos,Saco,13320.18,9910.38,16358.46
FLP-001961,Columnas Altos Hornos Serie 1961,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Columnas,Metro,6348.02,4815.76,7139.16
MAP-001961,Varillas Cemex Serie 1961,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Varillas,Barra,4319.63,3699.79,5268.83
FER-001962,Martillos Black & Decker Serie 1962,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Martillos,Saco,7719.03,6318.82,8979.5
FLP-001962,Columnas ArcelorMittal Serie 1962,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Columnas,Litro,13712.83,10471.86,17312.92
MAP-001962,Pintura Ternium Serie 1962,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pintura,Metro,507.26,391.82,584.42
FER-001963,Amoladoras DeWalt Serie 1963,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Amoladoras,Saco,6401.67,5369.76,7243.84
FLP-001963,Canales Ternium Serie 1963,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,Canales,Kg,9904.72,8131.3,12701.99
MAP-001963,Cementos Cemex Serie 1963,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Cementos,Saco,6346.67,4574.63,7242.06
FER-001964,Clavos Stanley Serie 1964,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Clavos,Pieza,6715.72,5155.11,7814.91
FLP-001964,Columnas Ternium Serie 1964,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Columnas,Pieza,8976.94,6681.24,10669.23
MAP-001964,Tepetate Cemex Serie 1964,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Tepetate,Galón,6140.66,4491.78,6655.88
FER-001965,Clavos Stanley Serie 1965,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Clavos,Kg,9062.67,6396.19,10195.33
FLP-001965,PTR AHMSA Serie 1965,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,Metro,559.44,410.15,691.53
MAP-001965,Grava DeAcero Serie 1965,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Grava,Pieza,13790.74,9681.13,17320.57
FER-001966,Bisagras DeWalt Serie 1966,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Bisagras,Kg,1662.21,1274.68,2000.69
FLP-001966,Columnas AHMSA Serie 1966,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Columnas,m3,11965.28,8699.84,14124.39
MAP-001966,Varillas Ternium Serie 1966,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Varillas,m3,8319.53,6703.74,9501.56
FER-001967,Clavos DeWalt Serie 1967,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Clavos,Barra,9687.93,8380.39,11936.84
FLP-001967,Vigas Altos Hornos Serie 1967,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Kg,7141.2,5512.13,7794.58
MAP-001967,Arena Ternium Serie 1967,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Arena,Caja,1745.06,1245.85,1973.8
FER-001968,Bisagras DeWalt Serie 1968,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Bisagras,Metro,12575.65,9566.48,16010.76
FLP-001968,Galvanizadas Ternium Serie 1968,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Galvanizadas,m2,5118.69,3649.17,6171.83
MAP-001968,Blocks DeAcero Serie 1968,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Blocks,m3,5260.03,4146.62,5826.56
FER-001969,Lijadoras Black & Decker Serie 1969,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,Saco,8805.53,6696.09,10830.86
FLP-001969,Soleras AHMSA Serie 1969,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,Barra,13370.01,11103.21,16318.35
